Suburb,Rooms,Type,Price,Method,SellerG,Date,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Propertycount,price_airbnb
Ferntree Gully,3,h,740000.0,SP,Stockdale,22/07/2017,3156.0,1.0,2.0,968.0,118.0,1955.0,Knox,10788.0,125.27586206896552
Flemington,2,u,505000.0,SP,Nelson,22/07/2017,3031.0,1.0,1.0,0.0,,,Moonee Valley,3593.0,119.91489361702128
Footscray,2,u,430000.0,PI,McGrath,22/07/2017,3011.0,1.0,1.0,1909.0,110.0,2007.0,Maribyrnong,7570.0,95.6010101010101
Footscray,3,h,900000.0,PI,Sweeney,22/07/2017,3011.0,1.0,3.0,312.0,106.0,1880.0,Maribyrnong,7570.0,95.6010101010101
Footscray,4,h,1000000.0,SA,Nelson,22/07/2017,3011.0,2.0,1.0,180.0,206.0,1994.0,Maribyrnong,7570.0,95.6010101010101
Footscray,4,h,891000.0,S,Sweeney,22/07/2017,3011.0,1.0,3.0,446.0,101.7,1920.0,Maribyrnong,7570.0,95.6010101010101
Forest Hill,3,h,742000.0,S,hockingstuart,22/07/2017,3131.0,1.0,1.0,404.0,,,Whitehorse,4385.0,112.5925925925926
Forest Hill,3,h,1011000.0,S,McGrath,22/07/2017,3131.0,1.0,1.0,590.0,114.0,1960.0,Whitehorse,4385.0,112.5925925925926
Frankston,4,h,600500.0,S,Eview,22/07/2017,3199.0,2.0,2.0,580.0,,,Frankston,17055.0,174.96116504854368
Frankston South,3,h,665000.0,S,hockingstuart,22/07/2017,3199.0,1.0,1.0,642.0,,,Frankston,7566.0,174.96116504854368
Gladstone Park,3,h,645000.0,S,Barry,22/07/2017,3043.0,1.0,1.0,556.0,,,Hume,3285.0,114.82758620689656
Gladstone Park,3,h,627000.0,SP,Barry,22/07/2017,3043.0,1.0,2.0,573.0,,,Hume,3285.0,114.82758620689656
Glen Iris,2,u,580000.0,VB,hockingstuart,22/07/2017,3146.0,1.0,1.0,200.0,62.0,1970.0,Stonnington,10412.0,135.83333333333334
Glen Iris,2,u,519500.0,S,Marshall,22/07/2017,3146.0,1.0,1.0,1101.0,73.0,1970.0,Stonnington,10412.0,135.83333333333334
Glen Waverley,2,u,656000.0,S,Harcourts,22/07/2017,3150.0,1.0,1.0,345.0,120.0,2012.0,Monash,15321.0,124.02645502645503
Glen Waverley,2,u,730000.0,PI,Harcourts,22/07/2017,3150.0,1.0,1.0,235.0,,,Monash,15321.0,124.02645502645503
Glen Waverley,5,h,1182000.0,S,Ray,22/07/2017,3150.0,2.0,3.0,650.0,152.0,1975.0,Monash,15321.0,124.02645502645503
Glen Waverley,4,u,1500000.0,PI,Barry,22/07/2017,3150.0,2.0,2.0,248.0,,,Monash,15321.0,124.02645502645503
Glen Waverley,3,h,1800000.0,S,Ray,22/07/2017,3150.0,1.0,1.0,729.0,,,Monash,15321.0,124.02645502645503
Glen Waverley,5,h,1832000.0,S,Barry,22/07/2017,3150.0,2.0,2.0,803.0,,,Monash,15321.0,124.02645502645503
Glen Waverley,3,u,1000000.0,PI,McGrath,22/07/2017,3150.0,2.0,2.0,365.0,124.0,1996.0,Monash,15321.0,124.02645502645503
Glenroy,2,u,493000.0,S,Biggin,22/07/2017,3046.0,1.0,2.0,201.0,201.0,2000.0,Moreland,8870.0,69.03333333333333
Glenroy,3,h,940000.0,SP,Stockdale,22/07/2017,3046.0,2.0,5.0,627.0,173.0,1960.0,Moreland,8870.0,69.03333333333333
Glenroy,2,u,435000.0,S,Nelson,22/07/2017,3046.0,1.0,1.0,144.0,73.0,2010.0,Moreland,8870.0,69.03333333333333
Greensborough,3,h,725000.0,S,Buckingham,22/07/2017,3088.0,2.0,2.0,672.0,,,Nillumbik,8524.0,68.36363636363636
Greenvale,3,h,476500.0,SP,Brad,22/07/2017,3059.0,1.0,1.0,321.0,,,Hume,4864.0,136.41176470588235
Hadfield,4,h,741000.0,S,Nelson,22/07/2017,3046.0,1.0,2.0,652.0,158.0,1960.0,Moreland,2606.0,69.03333333333333
Hadfield,3,h,550000.0,S,Eview,22/07/2017,3046.0,1.0,2.0,325.0,100.0,1950.0,Moreland,2606.0,69.03333333333333
Hampton,3,h,1930000.0,S,Buxton,22/07/2017,3188.0,2.0,2.0,720.0,,,Bayside,5454.0,245.11267605633802
Hampton,3,t,1405000.0,S,Buxton,22/07/2017,3188.0,2.0,2.0,220.0,139.0,2014.0,Bayside,5454.0,245.11267605633802
Hawthorn,2,u,500000.0,VB,Kay,22/07/2017,3122.0,1.0,1.0,2338.0,,,Boroondara,11308.0,180.57065217391303
Hawthorn East,2,u,520000.0,VB,Thomas,22/07/2017,3123.0,1.0,1.0,0.0,,,Boroondara,6482.0,151.2962962962963
Heathmont,4,h,1270500.0,S,Philip,22/07/2017,3135.0,2.0,3.0,801.0,180.0,1957.0,Maroondah,3794.0,104.11764705882354
Heathmont,3,h,751000.0,SP,Mandy,22/07/2017,3135.0,1.0,2.0,693.0,129.0,1950.0,Maroondah,3794.0,104.11764705882354
Heidelberg,3,h,1515000.0,SP,Miles,22/07/2017,3084.0,1.0,3.0,827.0,,1950.0,Banyule,2890.0,127.20833333333333
Heidelberg West,2,h,735000.0,S,Harcourts,22/07/2017,3081.0,1.0,4.0,600.0,,,Banyule,2674.0,83.65789473684211
Heidelberg West,4,h,590000.0,S,Haughton,22/07/2017,3081.0,2.0,2.0,409.0,,,Banyule,2674.0,83.65789473684211
Highett,3,h,1460000.0,S,Whiting,22/07/2017,3190.0,2.0,2.0,725.0,,,Bayside,4794.0,154.56410256410257
Highett,4,h,1535000.0,S,Thomson,22/07/2017,3190.0,2.0,2.0,719.0,719.0,1998.0,Bayside,4794.0,154.56410256410257
Hillside,4,h,700000.0,PI,Barry,22/07/2017,3037.0,2.0,4.0,788.0,236.0,1995.0,Melton,5556.0,66.4375
Hoppers Crossing,3,h,520000.0,S,LJ,22/07/2017,3029.0,1.0,0.0,609.0,109.0,1986.0,Wyndham,13830.0,76.15044247787611
Hoppers Crossing,4,h,650000.0,SP,Triwest,22/07/2017,3029.0,2.0,2.0,680.0,205.0,1985.0,Wyndham,13830.0,76.15044247787611
Hoppers Crossing,4,h,576000.0,S,hockingstuart,22/07/2017,3029.0,2.0,1.0,570.0,,,Wyndham,13830.0,76.15044247787611
Hughesdale,2,u,472000.0,S,LITTLE,22/07/2017,3166.0,1.0,1.0,0.0,70.0,1970.0,Monash,3145.0,113.14285714285714
Ivanhoe,2,t,880000.0,S,Miles,22/07/2017,3079.0,1.0,2.0,229.0,113.0,2005.0,Banyule,5549.0,125.47368421052632
Ivanhoe,4,t,985000.0,VB,Jellis,22/07/2017,3079.0,3.0,2.0,181.0,154.0,2016.0,Banyule,5549.0,125.47368421052632
Jacana,3,h,528000.0,SP,RW,22/07/2017,3047.0,1.0,3.0,588.0,92.0,1960.0,Hume,851.0,63.857142857142854
Kealba,4,h,590000.0,SP,Nelson,22/07/2017,3021.0,2.0,2.0,617.0,,,Brimbank,1202.0,81.65
Keilor East,3,h,918000.0,S,Nelson,22/07/2017,3033.0,2.0,2.0,669.0,166.0,2000.0,Moonee Valley,5629.0,83.64285714285714
Keilor East,3,t,777000.0,S,Brad,22/07/2017,3033.0,2.0,1.0,300.0,,1950.0,Moonee Valley,5629.0,83.64285714285714
Keilor East,4,h,880000.0,S,Barry,22/07/2017,3033.0,1.0,1.0,534.0,,,Moonee Valley,5629.0,83.64285714285714
Kew,2,u,591000.0,S,Nelson,22/07/2017,3101.0,1.0,2.0,0.0,90.0,1887.0,Boroondara,10331.0,139.5981308411215
Kings Park,3,h,565000.0,S,Ray,22/07/2017,3021.0,2.0,3.0,543.0,106.9,1980.0,Brimbank,2878.0,81.65
Kurunjang,4,h,362000.0,SP,hockingstuart,22/07/2017,3337.0,2.0,2.0,685.0,141.0,1970.0,Melton,3553.0,110.8076923076923
Kurunjang,3,h,330000.0,SP,PRDNationwide,22/07/2017,3337.0,1.0,1.0,654.0,,,Melton,3553.0,110.8076923076923
Lalor,3,h,798000.0,SA,Harcourts,22/07/2017,3075.0,1.0,2.0,806.0,,1964.0,Whittlesea,8279.0,142.8
Lalor,3,h,560000.0,S,Love,22/07/2017,3075.0,1.0,2.0,535.0,104.0,1970.0,Whittlesea,8279.0,142.8
Langwarrin,3,u,447000.0,S,hockingstuart,22/07/2017,3910.0,1.0,2.0,230.0,102.0,2002.0,Frankston,8743.0,118.0
Langwarrin,4,h,900000.0,S,HAR,22/07/2017,3910.0,2.0,6.0,2026.0,,,Frankston,8743.0,118.0
Maidstone,3,h,681000.0,SP,Biggin,22/07/2017,3012.0,1.0,2.0,523.0,93.82,1950.0,Maribyrnong,3873.0,112.63157894736842
Maidstone,3,h,1005000.0,S,Sweeney,22/07/2017,3012.0,1.0,5.0,653.0,109.0,1930.0,Maribyrnong,3873.0,112.63157894736842
Maidstone,2,h,468000.0,S,Burnham,22/07/2017,3012.0,1.0,2.0,312.0,89.0,1990.0,Maribyrnong,3873.0,112.63157894736842
Maidstone,2,h,650000.0,S,Sweeney,22/07/2017,3012.0,1.0,2.0,249.0,,,Maribyrnong,3873.0,112.63157894736842
Malvern East,3,h,1638000.0,S,Fletchers,22/07/2017,3145.0,1.0,1.0,697.0,,,Stonnington,8801.0,116.26724137931035
Maribyrnong,3,t,640000.0,S,Biggin,22/07/2017,3032.0,2.0,2.0,91.0,132.0,2000.0,Maribyrnong,4918.0,111.61363636363636
Maribyrnong,2,u,410000.0,VB,Raine,22/07/2017,3032.0,1.0,2.0,0.0,,,Maribyrnong,4918.0,111.61363636363636
Meadow Heights,3,u,420000.0,S,YPA,22/07/2017,3048.0,1.0,1.0,658.0,94.0,1990.0,Hume,4704.0,57.5
Melton South,3,h,375000.0,S,Raine,22/07/2017,3338.0,1.0,2.0,584.0,,1983.0,Melton,4718.0,95.48
Melton South,3,h,326000.0,S,hockingstuart,22/07/2017,3338.0,1.0,1.0,611.0,115.0,1985.0,Melton,4718.0,95.48
Melton South,3,h,400000.0,SP,YPA,22/07/2017,3338.0,2.0,2.0,800.0,,,Melton,4718.0,95.48
Melton South,3,h,412250.0,S,Ray,22/07/2017,3338.0,1.0,2.0,592.0,,,Melton,4718.0,95.48
Melton West,3,h,371500.0,S,Raine,22/07/2017,3337.0,2.0,0.0,582.0,,,Melton,6065.0,110.8076923076923
Mill Park,3,h,725000.0,S,Ray,22/07/2017,3082.0,2.0,2.0,602.0,129.0,1980.0,Whittlesea,10529.0,76.66666666666667
Mitcham,3,h,1101000.0,S,Ray,22/07/2017,3132.0,1.0,2.0,774.0,132.6,1950.0,Whitehorse,6871.0,68.60526315789474
Mitcham,4,t,926000.0,S,Ray,22/07/2017,3132.0,3.0,2.0,374.0,170.0,2000.0,Whitehorse,6871.0,68.60526315789474
Moonee Ponds,1,u,362000.0,S,Brad,22/07/2017,3039.0,1.0,1.0,0.0,55.0,2015.0,Moonee Valley,6232.0,100.98076923076923
Mordialloc,1,u,309000.0,S,Barry,22/07/2017,3195.0,1.0,1.0,57.0,42.0,1978.0,Kingston,3650.0,143.04225352112675
Mount Waverley,3,h,1267000.0,S,Ray,22/07/2017,3149.0,2.0,4.0,714.0,,,Monash,13366.0,119.41558441558442
Mount Waverley,2,u,611000.0,S,Win,22/07/2017,3149.0,1.0,1.0,161.0,82.0,1970.0,Monash,13366.0,119.41558441558442
Mount Waverley,4,h,1750000.0,SP,Jellis,22/07/2017,3149.0,2.0,2.0,766.0,,,Monash,13366.0,119.41558441558442
Mulgrave,3,h,755000.0,S,Ray,22/07/2017,3170.0,2.0,2.0,197.0,132.0,2005.0,Monash,7113.0,59.45454545454545
Mulgrave,3,h,862000.0,S,Win,22/07/2017,3170.0,2.0,2.0,246.0,3.0,2002.0,Monash,7113.0,59.45454545454545
Mulgrave,3,h,815500.0,S,Ray,22/07/2017,3170.0,2.0,2.0,434.0,104.0,1960.0,Monash,7113.0,59.45454545454545
Newport,3,h,1100000.0,VB,Williams,22/07/2017,3015.0,2.0,3.0,449.0,154.3,1940.0,Hobsons Bay,5498.0,132.04615384615386
Niddrie,4,h,1130000.0,SP,Nelson,22/07/2017,3042.0,2.0,2.0,650.0,163.0,1975.0,Moonee Valley,2291.0,81.57142857142857
Niddrie,4,h,1006000.0,S,Brad,22/07/2017,3042.0,2.0,1.0,270.0,178.74,2008.0,Moonee Valley,2291.0,81.57142857142857
Noble Park,2,u,445000.0,S,iSell,22/07/2017,3174.0,1.0,3.0,197.0,82.0,1998.0,Greater Dandenong,11806.0,49.0
Noble Park,3,h,650000.0,SP,iSell,22/07/2017,3174.0,1.0,1.0,603.0,130.0,1970.0,Greater Dandenong,11806.0,49.0
North Melbourne,2,u,465000.0,SP,Jellis,22/07/2017,3051.0,1.0,1.0,0.0,53.0,2010.0,Melbourne,6821.0,112.23372781065089
Northcote,3,h,1290000.0,PI,McGrath,22/07/2017,3070.0,2.0,1.0,196.0,,1910.0,Darebin,11364.0,113.28169014084507
Northcote,3,h,1335000.0,S,Nelson,22/07/2017,3070.0,1.0,1.0,390.0,112.0,1920.0,Darebin,11364.0,113.28169014084507
Northcote,1,u,352500.0,S,Ray,22/07/2017,3070.0,1.0,1.0,1279.0,,,Darebin,11364.0,113.28169014084507
Northcote,3,h,1875000.0,S,McGrath,22/07/2017,3070.0,1.0,2.0,771.0,,1950.0,Darebin,11364.0,113.28169014084507
Oakleigh South,4,h,1390000.0,S,Buxton,22/07/2017,3167.0,2.0,2.0,558.0,243.0,2010.0,Monash,3692.0,107.21739130434783
Pakenham,4,h,643500.0,S,C21,22/07/2017,3810.0,2.0,2.0,600.0,300.0,2010.0,Cardinia,17384.0,94.95454545454545
Pascoe Vale,2,u,541000.0,S,Nelson,22/07/2017,3044.0,1.0,1.0,133.0,,,Moreland,7485.0,98.95
Pascoe Vale,2,t,510000.0,PI,Nelson,22/07/2017,3044.0,1.0,1.0,129.0,88.3,2012.0,Moreland,7485.0,98.95
Pascoe Vale,2,u,550000.0,SP,Rendina,22/07/2017,3044.0,1.0,1.0,164.0,80.7,2008.0,Moreland,7485.0,98.95
Pascoe Vale,2,u,580000.0,S,Nelson,22/07/2017,3044.0,1.0,1.0,103.0,111.0,2010.0,Moreland,7485.0,98.95
Pascoe Vale,2,u,706000.0,S,Nelson,22/07/2017,3044.0,1.0,1.0,205.0,,1998.0,Moreland,7485.0,98.95
Port Melbourne,2,u,559000.0,S,hockingstuart,22/07/2017,3207.0,1.0,1.0,712.0,,1968.0,Port Phillip,8648.0,200.2101167315175
Prahran,2,u,570000.0,VB,Jellis,22/07/2017,3181.0,2.0,1.0,0.0,,,Stonnington,7717.0,148.1695652173913
Preston,1,u,250000.0,PI,hockingstuart,22/07/2017,3072.0,1.0,1.0,631.0,34.0,1965.0,Darebin,14577.0,94.15602836879432
Preston,1,u,392000.0,S,Harcourts,22/07/2017,3072.0,1.0,1.0,629.0,41.0,1965.0,Darebin,14577.0,94.15602836879432
Preston,1,u,505000.0,SP,Woodards,22/07/2017,3072.0,1.0,1.0,102.0,43.0,2000.0,Darebin,14577.0,94.15602836879432
Preston,3,h,980000.0,S,Harrington,22/07/2017,3072.0,1.0,3.0,397.0,107.0,1925.0,Darebin,14577.0,94.15602836879432
Reservoir,2,u,495000.0,S,Ray,22/07/2017,3073.0,1.0,1.0,134.0,,2013.0,Darebin,21650.0,273.9264705882353
Reservoir,2,h,320000.0,PI,Ray,22/07/2017,3073.0,1.0,1.0,89.0,65.0,1965.0,Darebin,21650.0,273.9264705882353
Reservoir,2,t,617500.0,SP,RW,22/07/2017,3073.0,2.0,1.0,0.0,114.0,2010.0,Darebin,21650.0,273.9264705882353
Reservoir,5,h,1282500.0,SA,Nelson,22/07/2017,3073.0,2.0,2.0,499.0,251.0,2015.0,Darebin,21650.0,273.9264705882353
Reservoir,4,h,760500.0,S,Nelson,22/07/2017,3073.0,1.0,2.0,846.0,,,Darebin,21650.0,273.9264705882353
Richmond,2,u,419000.0,S,Jellis,22/07/2017,3121.0,1.0,1.0,3512.0,51.0,2011.0,Yarra,14949.0,162.26273885350318
Richmond,3,h,1590000.0,S,Biggin,22/07/2017,3121.0,2.0,1.0,83.0,,,Yarra,14949.0,162.26273885350318
Richmond,2,u,592000.0,SP,Biggin,22/07/2017,3121.0,2.0,2.0,2044.0,,,Yarra,14949.0,162.26273885350318
Richmond,2,u,1667500.0,S,Jellis,22/07/2017,3121.0,2.0,2.0,92.0,141.0,1940.0,Yarra,14949.0,162.26273885350318
Richmond,2,u,685000.0,SP,Collins,22/07/2017,3121.0,2.0,1.0,0.0,77.0,2011.0,Yarra,14949.0,162.26273885350318
Ringwood,3,h,882500.0,S,hockingstuart,22/07/2017,3134.0,2.0,2.0,918.0,145.0,1975.0,Maroondah,7785.0,116.58928571428571
Ringwood,3,h,910000.0,S,Philip,22/07/2017,3134.0,2.0,2.0,651.0,162.0,1977.0,Maroondah,7785.0,116.58928571428571
Ringwood East,3,h,777000.0,S,Harcourts,22/07/2017,3135.0,2.0,2.0,502.0,,,Maroondah,4407.0,104.11764705882354
Roxburgh Park,3,h,510000.0,S,Jason,22/07/2017,3064.0,2.0,2.0,523.0,,2000.0,Hume,5833.0,71.4047619047619
Sandringham,3,h,1651000.0,S,Buxton,22/07/2017,3191.0,2.0,1.0,390.0,125.0,1950.0,Bayside,4497.0,195.72
Sandringham,2,u,770000.0,S,Buxton,22/07/2017,3191.0,1.0,1.0,208.0,,1970.0,Bayside,4497.0,195.72
Scoresby,4,h,1040000.0,S,Purplebricks,22/07/2017,3179.0,2.0,2.0,1134.0,152.0,1970.0,Knox,2206.0,76.54545454545455
Scoresby,4,h,1120000.0,S,Noel,22/07/2017,3179.0,2.0,2.0,960.0,179.0,1985.0,Knox,2206.0,76.54545454545455
Seddon,3,u,886000.0,S,Jas,22/07/2017,3011.0,2.0,2.0,0.0,,2005.0,Maribyrnong,2417.0,95.6010101010101
South Morang,3,h,601000.0,S,Ray,22/07/2017,3752.0,2.0,2.0,454.0,,,Whittlesea,7969.0,63.90909090909091
South Morang,4,h,810000.0,S,RW,22/07/2017,3752.0,2.0,2.0,639.0,,,Whittlesea,7969.0,63.90909090909091
South Morang,5,h,945000.0,SA,Harcourts,22/07/2017,3752.0,3.0,4.0,700.0,,,Whittlesea,7969.0,63.90909090909091
South Morang,3,h,500000.0,SA,Harcourts,22/07/2017,3752.0,2.0,2.0,330.0,118.0,2008.0,Whittlesea,7969.0,63.90909090909091
South Yarra,2,u,747500.0,S,hockingstuart,22/07/2017,3141.0,1.0,1.0,0.0,,,Melbourne,14887.0,157.91259931895573
South Yarra,1,u,420000.0,S,hockingstuart,22/07/2017,3141.0,1.0,1.0,0.0,43.0,1960.0,Stonnington,14887.0,157.91259931895573
South Yarra,2,u,460000.0,VB,Gary,22/07/2017,3141.0,2.0,0.0,0.0,63.0,2014.0,Stonnington,14887.0,157.91259931895573
South Yarra,2,u,1340000.0,S,Marshall,22/07/2017,3141.0,2.0,2.0,0.0,133.0,1995.0,Stonnington,14887.0,157.91259931895573
Springvale,2,u,580000.0,S,iSell,22/07/2017,3171.0,2.0,2.0,155.0,89.25,,Greater Dandenong,7412.0,67.85714285714286
Springvale South,3,h,700000.0,PI,iSell,22/07/2017,3172.0,1.0,2.0,638.0,105.0,1980.0,Greater Dandenong,4054.0,79.66666666666667
St Albans,3,h,627000.0,PI,O'Brien,22/07/2017,3021.0,1.0,3.0,581.0,,,Brimbank,14042.0,81.65
St Kilda,1,u,360000.0,S,hockingstuart,22/07/2017,3182.0,1.0,1.0,0.0,49.0,1971.0,Port Phillip,13240.0,147.7295154185022
St Kilda,2,u,530000.0,SA,Woodards,22/07/2017,3182.0,1.0,0.0,0.0,,,Port Phillip,13240.0,147.7295154185022
St Kilda,2,u,533000.0,S,Ray,22/07/2017,3182.0,1.0,1.0,463.0,,1960.0,Port Phillip,13240.0,147.7295154185022
St Kilda,3,h,1180000.0,PI,Greg,22/07/2017,3182.0,2.0,1.0,128.0,,,Port Phillip,13240.0,147.7295154185022
Strathmore,4,h,1220000.0,S,Nelson,22/07/2017,3041.0,1.0,2.0,750.0,185.0,1960.0,Moonee Valley,3284.0,106.125
Sunbury,3,h,500000.0,S,YPA,22/07/2017,3429.0,1.0,3.0,678.0,127.0,1975.0,Hume,14092.0,131.29166666666666
Sunbury,3,h,438000.0,S,YPA,22/07/2017,3429.0,1.0,4.0,606.0,96.0,1994.0,Hume,14092.0,131.29166666666666
Sunshine,3,h,910000.0,PI,Jas,22/07/2017,3020.0,1.0,3.0,703.0,,1950.0,Brimbank,3755.0,69.55555555555556
Sunshine North,4,t,650000.0,SP,Sweeney,22/07/2017,3020.0,2.0,1.0,283.0,181.6,2005.0,Brimbank,4217.0,69.55555555555556
Sunshine North,3,h,595000.0,SA,GL,22/07/2017,3020.0,1.0,0.0,557.0,,,Brimbank,4217.0,69.55555555555556
Sunshine West,3,h,710000.0,VB,hockingstuart,22/07/2017,3020.0,1.0,2.0,697.0,,,Brimbank,6763.0,69.55555555555556
Sunshine West,3,t,615000.0,PI,Barry,22/07/2017,3020.0,2.0,1.0,358.0,27.0,1999.0,Brimbank,6763.0,69.55555555555556
Sunshine West,4,h,859000.0,S,hockingstuart,22/07/2017,3020.0,2.0,2.0,699.0,,,Brimbank,6763.0,69.55555555555556
Surrey Hills,3,h,2225000.0,SA,Fletchers,22/07/2017,3127.0,1.0,2.0,829.0,,,Boroondara,5457.0,86.41176470588235
Surrey Hills,2,h,1950000.0,VB,Lindellas,22/07/2017,3127.0,1.0,1.0,858.0,,,Whitehorse,5457.0,86.41176470588235
Surrey Hills,4,h,2550000.0,VB,Marshall,22/07/2017,3127.0,2.0,2.0,861.0,,,Boroondara,5457.0,86.41176470588235
Surrey Hills,2,u,830000.0,SP,Noel,22/07/2017,3127.0,1.0,1.0,180.0,,,Boroondara,5457.0,86.41176470588235
Sydenham,4,h,740000.0,S,Purplebricks,22/07/2017,3037.0,2.0,2.0,1017.0,156.0,2000.0,Brimbank,3640.0,66.4375
Sydenham,3,h,620000.0,S,Barry,22/07/2017,3037.0,2.0,2.0,360.0,,2000.0,Brimbank,3640.0,66.4375
Tarneit,4,h,463500.0,S,hockingstuart,22/07/2017,3029.0,2.0,2.0,371.0,156.0,2006.0,Wyndham,10160.0,76.15044247787611
Tarneit,3,h,530000.0,S,hockingstuart,22/07/2017,3029.0,2.0,2.0,400.0,153.0,2009.0,Wyndham,10160.0,76.15044247787611
Tarneit,3,h,446000.0,S,Sweeney,22/07/2017,3029.0,2.0,2.0,326.0,162.0,2012.0,Wyndham,10160.0,76.15044247787611
Taylors Hill,3,h,520000.0,S,Barry,22/07/2017,3037.0,2.0,2.0,389.0,161.0,2005.0,Melton,4242.0,66.4375
Taylors Hill,3,h,530000.0,SP,YPA,22/07/2017,3037.0,2.0,1.0,343.0,119.0,2011.0,Melton,4242.0,66.4375
Taylors Hill,5,h,725500.0,S,Barry,22/07/2017,3037.0,3.0,2.0,450.0,260.0,2011.0,Melton,4242.0,66.4375
Taylors Lakes,4,h,688000.0,S,O'Brien,22/07/2017,3038.0,2.0,1.0,645.0,,,Brimbank,5336.0,91.0
Taylors Lakes,3,h,630000.0,S,Barry,22/07/2017,3038.0,2.0,1.0,655.0,,,Brimbank,5336.0,91.0
Taylors Lakes,4,h,800000.0,VB,Westside,22/07/2017,3038.0,3.0,6.0,876.0,,,Brimbank,5336.0,91.0
Taylors Lakes,3,h,760000.0,VB,YPA,22/07/2017,3038.0,3.0,2.0,654.0,,,Brimbank,5336.0,91.0
Taylors Lakes,3,t,502000.0,S,Barry,22/07/2017,3038.0,2.0,2.0,198.0,143.0,2004.0,Brimbank,5336.0,91.0
Templestowe,4,h,1275000.0,PI,Barry,22/07/2017,3106.0,2.0,2.0,812.0,33.0,,Manningham,6202.0,127.21739130434783
Templestowe,5,h,1300000.0,PI,Barry,22/07/2017,3106.0,3.0,3.0,767.0,,,Manningham,6202.0,127.21739130434783
Templestowe Lower,4,h,1215000.0,S,hockingstuart,22/07/2017,3107.0,2.0,4.0,729.0,240.0,1970.0,Manningham,5420.0,228.26315789473685
Templestowe Lower,4,h,1320000.0,PI,Jellis,22/07/2017,3107.0,2.0,2.0,774.0,,,Manningham,5420.0,228.26315789473685
Templestowe Lower,2,t,731000.0,S,Jellis,22/07/2017,3107.0,1.0,1.0,217.0,115.0,2005.0,Manningham,5420.0,228.26315789473685
Thomastown,3,h,651000.0,SA,Harcourts,22/07/2017,3074.0,1.0,2.0,526.0,116.0,1970.0,Whittlesea,7955.0,82.5
Thomastown,3,h,631000.0,S,Harcourts,22/07/2017,3074.0,1.0,2.0,584.0,121.0,1965.0,Whittlesea,7955.0,82.5
Thomastown,3,h,715500.0,S,Love,22/07/2017,3074.0,1.0,2.0,685.0,,,Whittlesea,7955.0,82.5
Thornbury,3,h,1110000.0,SP,McGrath,22/07/2017,3071.0,1.0,0.0,396.0,113.0,1930.0,Darebin,8870.0,125.00877192982456
Toorak,2,u,735000.0,SP,Jellis,22/07/2017,3142.0,1.0,1.0,0.0,84.0,1935.0,Stonnington,7217.0,244.5
Toorak,2,u,920000.0,S,hockingstuart,22/07/2017,3142.0,2.0,1.0,0.0,,,Stonnington,7217.0,244.5
Toorak,1,u,350000.0,VB,Marshall,22/07/2017,3142.0,1.0,1.0,0.0,,1970.0,Stonnington,7217.0,244.5
Tullamarine,3,h,822000.0,S,Jason,22/07/2017,3043.0,1.0,1.0,778.0,112.0,1960.0,Hume,3296.0,114.82758620689656
Vermont,3,h,988000.0,S,Fletchers,22/07/2017,3133.0,1.0,1.0,653.0,119.0,1970.0,Whitehorse,4181.0,76.18181818181819
Wantirna South,3,h,855000.0,S,Ray,22/07/2017,3152.0,1.0,2.0,730.0,,,Knox,7082.0,92.3125
Wantirna South,3,t,630000.0,S,Ray,22/07/2017,3152.0,1.0,2.0,169.0,141.0,2001.0,Knox,7082.0,92.3125
Watsonia,3,h,830000.0,S,Barry,22/07/2017,3087.0,1.0,1.0,598.0,104.4,1975.0,Banyule,2329.0,77.0
Watsonia North,3,h,710000.0,S,Ray,22/07/2017,3087.0,1.0,2.0,600.0,115.0,1974.0,Banyule,1442.0,77.0
Watsonia North,3,h,850000.0,S,Darren,22/07/2017,3087.0,1.0,2.0,766.0,,,Banyule,1442.0,77.0
Werribee,3,h,383000.0,S,Greg,22/07/2017,3030.0,1.0,2.0,548.0,95.0,1960.0,Wyndham,16166.0,115.74806201550388
Werribee,4,h,463000.0,S,hockingstuart,22/07/2017,3030.0,2.0,2.0,358.0,148.0,2012.0,Wyndham,16166.0,115.74806201550388
Werribee,3,h,471500.0,S,hockingstuart,22/07/2017,3030.0,1.0,2.0,530.0,,,Wyndham,16166.0,115.74806201550388
Werribee,3,h,412500.0,S,YPA,22/07/2017,3030.0,1.0,1.0,583.0,,1980.0,Wyndham,16166.0,115.74806201550388
Werribee,3,h,452000.0,SP,Biggin,22/07/2017,3030.0,1.0,3.0,567.0,121.0,1980.0,Wyndham,16166.0,115.74806201550388
Werribee,4,h,665000.0,S,hockingstuart,22/07/2017,3030.0,2.0,2.0,520.0,201.0,2014.0,Wyndham,16166.0,115.74806201550388
Werribee,3,h,485000.0,SP,Reliance,22/07/2017,3030.0,1.0,1.0,633.0,88.0,1960.0,Wyndham,16166.0,115.74806201550388
Werribee,4,h,510000.0,SP,YPA,22/07/2017,3030.0,2.0,1.0,531.0,147.0,2003.0,Wyndham,16166.0,115.74806201550388
West Footscray,3,h,850000.0,S,Jas,22/07/2017,3012.0,1.0,2.0,269.0,111.0,1910.0,Maribyrnong,5058.0,112.63157894736842
West Footscray,3,h,915000.0,S,Jas,22/07/2017,3012.0,1.0,2.0,447.0,,,Maribyrnong,5058.0,112.63157894736842
